# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jul  3 10:09:50 2025
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum > 1
# CONSTRAINT:  and disc_facility like '%TESS%'
# CONSTRAINT:  and soltype like '%Published Confirmed%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-178 b,TOI-178,1,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,1.91455800000,0.00001800000,-0.00001800000,0,0.0260700000,0.0007800000,-0.0007800000,0,1.15200000,0.07300000,-0.07000000,0,0.10277456,0.00651262,-0.00624498,0,1.50000000,0.39000000,-0.44000000,0,0.00471950,0.00122707,-0.00138439,0,Mass,,,,,,,,,1040.00,22.00,-21.00,0,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900,2021-03-12,2021-05,2021-03-18
TOI-178 c,TOI-178,1,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,3.23845000000,0.00002000000,-0.00001900000,0,0.0370000000,0.0011000000,-0.0011000000,0,1.66900000,0.11400000,-0.09900000,0,0.14889821,0.01017040,-0.00883219,0,4.77000000,0.55000000,-0.68000000,0,0.01500802,0.00173048,-0.00213951,0,Mass,,,,,,,,,873.00,18.00,-18.00,0,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900,2021-03-12,2021-05,2021-03-18
TOI-178 d,TOI-178,1,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,6.55770000000,0.00001600000,-0.00001600000,0,0.0592000000,0.0018000000,-0.0018000000,0,2.57200000,0.07500000,-0.07800000,0,0.22945847,0.00669105,-0.00695869,0,3.01000000,0.80000000,-1.03000000,0,0.00947047,0.00251707,-0.00324073,0,Mass,,,,,,,,,690.00,14.00,-14.00,0,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900,2021-03-12,2021-05,2021-03-18
TOI-178 e,TOI-178,1,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,9.96188100000,0.00004200000,-0.00004200000,0,0.0783000000,0.0023000000,-0.0024000000,0,2.20700000,0.08800000,-0.09000000,0,0.19689535,0.00785083,-0.00802926,0,3.86000000,1.25000000,-0.94000000,0,0.01214486,0.00393292,-0.00295756,0,Mass,,,,,,,,,600.00,12.00,-12.00,0,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900,2021-03-12,2021-05,2021-03-18
TOI-178 g,TOI-178,1,1,6,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,20.70950000000,0.00014000000,-0.00011000000,0,0.1275000000,0.0038000000,-0.0039000000,0,2.87000000,0.14000000,-0.13000000,0,0.25604425,0.01248996,-0.01159782,0,3.94000000,1.31000000,-1.62000000,0,0.01239656,0.00412170,-0.00509706,0,Mass,,,,,,,,,470.00,10.00,-10.00,0,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,70.00,-70.00,0,0.651000,0.011000,-0.011000,0,0.650000,0.027000,-0.029000,0,-0.2300,0.0500,-0.0500,0,[Fe/H],4.450000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.69900000,0.20740000,-0.20610000,11.9550000,0.0350000,-0.0350000,8.6560000,0.0210000,-0.0210000,11.1523000,0.0008900,-0.0008900,2021-03-12,2021-05,2021-03-18
TOI-1782.01,TOI-1782,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,4.98764102800,0.00000923100,-0.00000983400,0,0.0502400000,0.0018270000,-0.0019720000,0,2.36800000,0.30700000,-0.24400000,0,0.21125917,0.02738875,-0.02176826,0,,,,,,,,,,,,,,56.2500,13.2600,-11.1200,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,,4336.00,121.00,-121.00,0,0.669000,0.056000,-0.056000,0,0.680000,0.080000,-0.080000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h12m18.91s,213.0787718,+74d24m42.45s,74.4117909,95.26490000,0.18170000,-0.18090000,12.3290000,0.0570000,-0.0570000,9.5520000,0.0200000,-0.0200000,12.0399000,0.0002480,-0.0002480,2024-12-10,2024-11,2024-12-10
TOI-1782.02,TOI-1782,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,1.82902422700,0.00000225100,-0.00000197600,0,0.0257390000,0.0009370000,-0.0010110000,0,1.83900000,0.23400000,-0.18500000,0,0.16406487,0.02087612,-0.01650462,0,,,,,,,,,,,,,,214.1700,50.6500,-42.3300,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,,4336.00,121.00,-121.00,0,0.669000,0.056000,-0.056000,0,0.680000,0.080000,-0.080000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h12m18.91s,213.0787718,+74d24m42.45s,74.4117909,95.26490000,0.18170000,-0.18090000,12.3290000,0.0570000,-0.0570000,9.5520000,0.0200000,-0.0200000,12.0399000,0.0002480,-0.0002480,2024-12-10,2024-11,2024-12-10
TOI-1798.01,TOI-1798,0,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,8.02154000000,0.00002800000,-0.00002800000,0,0.0740000000,0.0010000000,-0.0010000000,0,2.38506569,0.11777739,-0.09182545,0,0.21278168,0.01050741,-0.00819213,0,6.50000000,2.00000000,-2.00000000,0,0.02045129,0.00629270,-0.00629270,0,Mass,0.000000,,,0,,,,,734.31,9.57,-9.83,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5106.00,53.00,-56.00,0,0.791100,0.011100,-0.010400,0,0.854300,0.017600,-0.020900,0,0.0730,0.0550,-0.0550,0,[Fe/H],4.572000,0.014000,-0.019000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h04m22.54s,211.0939367,+46d31m09.42s,46.5192825,113.18100000,0.30900000,-0.30800000,11.3610000,0.0230000,-0.0230000,9.2370010,0.0140000,-0.0140000,11.0670000,0.0005860,-0.0005860,2024-07-22,2024-06,2024-07-22
TOI-1798.01,TOI-1798,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,8.02152233100,0.00002381600,-0.00002819000,0,0.0749840000,0.0029660000,-0.0032200000,0,2.44800000,0.31900000,-0.19400000,0,0.21839631,0.02845932,-0.01730755,0,,,,,,,,,,,,,,69.2600,11.5800,-9.9000,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,,5165.00,104.00,-104.00,0,0.780000,0.040000,-0.040000,0,0.870000,0.110000,-0.110000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h04m22.54s,211.0939367,+46d31m09.42s,46.5192825,113.18100000,0.30900000,-0.30800000,11.3610000,0.0230000,-0.0230000,9.2370010,0.0140000,-0.0140000,11.0670000,0.0005860,-0.0005860,2024-12-10,2024-11,2024-12-10
TOI-1798.02,TOI-1798,0,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.43781460000,0.00000140000,-0.00000140000,0,0.0107000000,0.0002000000,-0.0002000000,0,1.39939037,0.06838070,-0.05821200,0,0.12484546,0.00610053,-0.00519334,0,5.60000000,0.80000000,-0.70000000,0,0.01761957,0.00251708,-0.00220245,0,Mass,0.000000,,,0,,,,,1935.83,25.24,-25.91,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5106.00,53.00,-56.00,0,0.791100,0.011100,-0.010400,0,0.854300,0.017600,-0.020900,0,0.0730,0.0550,-0.0550,0,[Fe/H],4.572000,0.014000,-0.019000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h04m22.54s,211.0939367,+46d31m09.42s,46.5192825,113.18100000,0.30900000,-0.30800000,11.3610000,0.0230000,-0.0230000,9.2370010,0.0140000,-0.0140000,11.0670000,0.0005860,-0.0005860,2024-07-22,2024-06,2024-07-22
TOI-1798.02,TOI-1798,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,0.43781182200,0.00000053000,-0.00000060500,0,0.0107890000,0.0004270000,-0.0004640000,0,1.46400000,0.18500000,-0.11300000,0,0.13060956,0.01650462,-0.01008120,0,,,,,,,,,,,,,,3345.4400,559.7200,-478.7200,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241116836C/abstract target=ref>Crossfield et al. 2024</a>,,5165.00,104.00,-104.00,0,0.780000,0.040000,-0.040000,0,0.870000,0.110000,-0.110000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h04m22.54s,211.0939367,+46d31m09.42s,46.5192825,113.18100000,0.30900000,-0.30800000,11.3610000,0.0230000,-0.0230000,9.2370010,0.0140000,-0.0140000,11.0670000,0.0005860,-0.0005860,2024-12-10,2024-11,2024-12-10
TOI-1798.02,TOI-1798,0,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,0.43781090000,,,0,0.0107396700,,,0,1.40822000,0.11046200,-0.11046200,0,0.12549685,0.00984408,-0.00984408,0,,,,,,,,,,,,,,3575.6700,,,0,2122.09,,,0,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,,5165.20,,,0,0.780000,,,0,0.862514,,,0,,,,,,4.590000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h04m22.54s,211.0939367,+46d31m09.42s,46.5192825,113.18100000,0.30900000,-0.30800000,11.3610000,0.0230000,-0.0230000,9.2370010,0.0140000,-0.0140000,11.0670000,0.0005860,-0.0005860,2024-06-11,2024-05,2024-06-11
TOI-1803 b,TOI-1803,1,1,2,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ZINGALES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...695A.273Z/abstract target=ref>Zingales et al. 2025</a>,6.29328700000,0.00002800000,-0.00002800000,0,0.0600000000,0.0010000000,-0.0010000000,0,2.99000000,0.08000000,-0.08000000,0,0.26675039,0.00713713,-0.00713713,0,10.32000000,1.66000000,-0.48000000,0,0.03247035,0.00522294,-0.00151025,0,Mass,0.000000,,,0,58.0000,12.0000,-12.0000,0,747.00,11.00,-11.00,0,1,<a refstr=ZINGALES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...695A.273Z/abstract target=ref>Zingales et al. 2025</a>,,4687.00,65.00,-65.00,0,0.715000,0.005000,-0.005000,0,0.756000,0.050000,-0.042000,0,0.0140,0.0600,-0.0600,0,[Fe/H],4.620000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h52m11.07s,178.0461054,+35d10m18.48s,35.1718001,119.24000000,0.95100000,-0.93600000,11.8710000,0.0330000,-0.0330000,9.6580000,0.0190000,-0.0190000,11.7705000,0.0006290,-0.0006290,2025-05-13,2025-03,2025-05-13
TOI-1803 c,TOI-1803,1,1,2,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ZINGALES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...695A.273Z/abstract target=ref>Zingales et al. 2025</a>,12.88577900000,0.00003600000,-0.00003600000,0,0.0970000000,0.0020000000,-0.0020000000,0,4.29000000,0.08000000,-0.08000000,0,0.38272882,0.00713713,-0.00713713,0,8.00000000,1.00000000,-2.00000000,0,0.02517081,0.00314635,-0.00629270,0,Mass,0.000000,,,0,22.0000,4.0000,-4.0000,0,588.00,10.00,-10.00,0,1,<a refstr=ZINGALES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...695A.273Z/abstract target=ref>Zingales et al. 2025</a>,,4687.00,65.00,-65.00,0,0.715000,0.005000,-0.005000,0,0.756000,0.050000,-0.042000,0,0.0140,0.0600,-0.0600,0,[Fe/H],4.620000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h52m11.07s,178.0461054,+35d10m18.48s,35.1718001,119.24000000,0.95100000,-0.93600000,11.8710000,0.0330000,-0.0330000,9.6580000,0.0190000,-0.0190000,11.7705000,0.0006290,-0.0006290,2025-05-13,2025-03,2025-05-13
TOI-1836 b,TOI-1836,1,1,2,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HEIDARI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241208527H/abstract target=ref>Heidari et al. 2024</a>,20.38079900000,0.00001600000,-0.00001600000,0,0.1597000000,0.0031000000,-0.0032000000,0,8.00321222,0.34747840,-0.34747840,0,0.71400000,0.03100000,-0.03100000,0,38.45723725,9.21702380,-9.21702380,0,0.12100000,0.02900000,-0.02900000,0,Mass,0.000000,,,0,,,,,966.00,31.00,-30.00,0,0,<a refstr=HEIDARI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241208527H/abstract target=ref>Heidari et al. 2024</a>,,6380.00,150.00,-150.00,0,1.577000,0.060000,-0.060000,0,1.307000,0.077000,-0.076000,0,-0.1010,0.0790,-0.0790,0,[Fe/H],4.159000,0.039000,-0.039000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h23m37.90s,245.9079242,+54d41m24.28s,54.6900774,191.64900000,0.92900000,-0.92000000,9.7650000,0.0040000,-0.0040000,8.5310000,0.0180000,-0.0180000,9.6448200,0.0003220,-0.0003220,2025-03-03,2025-02,2025-03-03
